name,code,zone,state,address,longitude,latitude
KURUKSHETRA JN,KKDE,,,,76.852795,29.969440000000002
DHANUVACHAPURAM,DAVM,SR,Kerala,"Dhanuvachapuram, Kerala",77.124352,8.378802
CHATTRIPUT,CTS,ECoR,Orissa,"Jeypore, Orissa",82.590027,18.922722
D.A.V.C.H. JALANDHAR,DAVJ,NR,Punjab,"Jalandhar, Punjab",75.56132,31.346977000000003
INDRAPURI,DLPI,NR,Delhi NCT,"Delhi Cantonment, Delhi NCT",77.14358825779999,28.628342466499998
Guwarighat,GRG,SECR,Madhya Pradesh,"Gwarighat, Madhya Pradesh",79.92761300000001,23.110295
DELHI SAFDARJUNG,DSJ,NR,Delhi NCT,"Netaji Nagar, Delhi NCT",77.186969,28.582121
DHURANA,DHRN,NR,Haryana,"Panipat, Haryana",76.803295,29.253606
DUDIA,DUK,NWR,Rajasthan,"Dundara, Rajasthan",72.902042,25.934458
DUROJI,DAJ,SWR,Karnataka,"Bellary, Karnataka",76.70013,15.227107
CHAKIA THERMAL HALT,BTPH,,,,86.01624276369999,25.4012639369
JATHA,JDDA,,,,82.875333703,22.0159803866
JHARRADIH,JDI,,,,83.050747,21.999876
Devakottai Road,DKO,SR,Tamil Nadu,"NH 210, Tamil Nadu",78.761747,10.037610999999998
DIBAI,DIB,NR,Uttar Pradesh,"Dibai, Uttar Pradesh",78.303084,28.19378
JUHI OUTER CABIN,CNJO,,,,80.3239098425,26.4531901925
LAMBIYA,LMA,NWR,Rajasthan,"National Highway 79, Rajasthan",74.58561499999999,25.578333999999998
DBLG,DBLG,,,,,
Devgarh Madriya,DOHM,NWR,Rajasthan,"Devgarh, Rajasthan",73.855552,25.610206
NHLG,NHLG,,,,,
DAYANAND NAGAR,DYE,SCR,Andhra Pradesh,"Secunderabad, Andhra Pradesh",78.53134999999999,17.456247
DABILPUR,DBV,SCR,Andhra Pradesh,"Rangareddy, Andhra Pradesh",78.470315,17.674226
JGLP,JGLP,,,,,
BAHADURGARH,BGZ,NR,Haryana,"Bahadurgarh, Haryana",76.930886,28.700863000000002
PNSR,PNSR,,,,,
DAMNAGAR,DME,WR,Gujarat,"Damnagar, Gujarat",71.509053,21.688346
Aranghata,AG,ER,West Bengal,"Haranath Para Ln, West Bengal",88.613551,23.242037
RELANGI,RLG,SCR,Andhra Pradesh,"Relangi, Andhra Pradesh",81.64411,16.709921
BMY C CABIN,CCAB,,,,81.44306300000001,21.209789
DHONDI,DNDI,SCR,Maharashtra,"State Highway 148, Maharashtra",76.736112,19.106268
NIDUBROLU,NDO,,,,80.557243,16.067904
Fazilka,FKA,NR,Punjab,"Fazilka, Punjab",74.02541699999999,30.408641
TADEPALLIGUDEM,TDD,,,,81.526314,16.809960999999998
PRATTIAPADU,PTPU,,,,81.581431,16.820864999999998
Bardi Halt,BDHT,SECR,Madhya Pradesh,"State Highway 19, Madhya Pradesh",78.822411,21.621177
Dodajala Lake,DJL,SWR,Karnataka,"Hosur Road., Karnataka",77.652122,13.183156
Dhing,DIU,NFR,Assam,"National Highway 37, Assam",92.45086500000001,26.453101
Dugdol,DGQ,NWR,Gujarat,"Dhanera, Gujarat",72.096828,24.631708
Dagru,DAU,NR,Punjab,"Dagru, Punjab",75.047442,30.834858
GHOSHAWAR,GWH,,,,85.24335073670001,25.737421135399998
HAJIPUR JN,HJP,,,,85.2155,25.702909000000002
ENBG,ENBG,,,,,
PUDUKAD,PUK,,,,76.26070700000001,10.420507
NELLAYI,NYI,,,,76.275994,10.392415000000002
UTTUKULI,UKL,,,,77.448615,11.156494
TIRUPPUR,TUP,,,,77.341247,11.108906
SOMANUR,SNO,,,,77.18638,11.087247
SULUR ROAD,SUU,,,,77.11729,11.049634
IRUGUR,IGU,,,,77.06913399999999,11.017199
SINGANALLUR,SHI,,,,77.03945900000001,11.012921
PILAMEDU,PLMD,,,,76.999566,11.033241
COIMBATORE JN,CBE,,,,76.966298,10.997639
PODANUR JN,PTJ,,,,76.990125,10.965425
MADUKARAI,MDKI,,,,76.94295000000001,10.900858
IRINJALAKUDA,IJK,,,,76.280924,10.339456
CHALAKUDI,CKI,,,,76.3218076,10.3017975
DIVINE NAGAR,DINR,,,,76.3363143628,10.2853993721
KORATTI ANGADI,KRAN,,,,76.355901,10.260123
KARUKKUTTY,KUC,,,,76.373077,10.225757
ANGAMALI,AFK,,,,76.37786,10.183676
CHOVVARA,CWR,,,,76.37218899999999,10.133064
Darjeeling,DJ,NFR,West Bengal,"Darjeeling, West Bengal",88.263326,27.038151
ALUVA,AWY,,,,76.356508,10.108163
KALAMASSERY,KLMR,,,,76.32695600000001,10.061818
EDAPPALLY,IPL,,,,76.298271,10.034338
ERNAKULAM TOWN,ERN,,,,76.2861,9.991582000000001
ETTIMADAI,ETMD,,,,76.89715500000001,10.898788
WALAYAR,WRA,,,,76.8376135147,10.8471810329
Dhablan,DBN,NR,Punjab,"Gurudwara Ishar Darbar Rd, Punjab",76.276917865,30.3379133215
Dabpal,DBF,?,Chhattisgarh,"Dabpal, Chhattisgarh",81.488923,18.927979999999998
Dhing Bazar,DBZ,NFR,Assam,"Mathaouri Rd, Assam",92.481039,26.455873
CHULLIMADA,CLMD,,,,76.801793,10.837164999999999
KOTTEKAD,KTKU,,,,76.693457,10.815731
DALMERA,DLC,NWR,Rajasthan,"Bikaner, Rajasthan",73.65658,28.417832
TIRUNETTUR,TNU,,,,76.30765699999999,9.933729
KUMBALAM,KUMM,,,,76.3116,9.906723
AROOR HALT,AROR,,,,76.30283299999999,9.8791031
EZHUPPUNNA,EZP,,,,76.302391,9.820288000000001
TURAVUR,TUVR,,,,76.309979,9.772809
ERNAKULAM JN. C,ERSC,,,,76.28985899999999,9.978060000000001
DHANAPUR ORISSA,DIR,ECoR,Orissa,"National Highway 43, Orissa",82.50739300000001,18.945173
DEORANIAN,DRN,NER,Uttar Pradesh,"SH 37, Uttar Pradesh",79.476473,28.64478
BEGU SARAI,BGS,ECR,Bihar,"06243-222853, Bihar",86.134476,25.425296
BAKHLETA,BQQ,,,,79.96972000000001,23.846381
GULABPURA,GBP,NWR,Rajasthan,"Gulabpura, Rajasthan",74.65595449829999,25.9027951891
RITHI,REI,,,,80.140267,23.904168
MORADABAD WEST,MBWC,,,,78.7596338837,28.83865785
HARTHALA,HRH,,,,78.73559542849999,28.8719872056
GOHAD ROAD,GOA,NCR,Madhya Pradesh,"Bhind, Madhya Pradesh",78.439153,26.480421000000003
DHANORA DECCAN,DHNR,SCR,Maharashtra,"Kinwat, Maharashtra",78.13275402709999,19.465517438899997
ALLAHABAD JN,ALD,,,,81.828816,25.446241
Etah,ETAH,NCR,Uttar Pradesh,"Etah, Uttar Pradesh",78.65391899999999,27.571173
GANDHIGRAM,GG,WR,Gujarat,"Ahmedabad, Gujarat",72.568831,23.02676
BHUSAVAL JN,BSL,,,,75.78867170000001,21.0472812
KOPAR ROAD,KOPR,,,,73.077841,19.211345
GANGATIKURI,GGLE,ER,West Bengal,"State Highway 6, West Bengal",88.087286,23.71822
KARWANDIA,KWD,,,,84.084599,24.953195
Gadra Road,GDD,NWR,Rajasthan,"Gadara, Rajasthan",70.64304,25.743851
SASARAM,SSM,,,,84.019423,24.955926
DHATRIGRAM,DTAE,ER,West Bengal,"Dhatrigram, West Bengal",88.31182199999999,23.277796
SELOO ROAD,SLOR,,,,78.71490899999999,20.776649999999997
SINDI,SNI,,,,78.883342,20.816446
Dhansura,DNUA,WR,Gujarat,"State Highway 68, Gujarat",73.19870999999999,23.351916
SULGARE,SGRD,,,,82.743775,22.019979
BARADWAR,BUA,,,,82.813724,22.011725000000002
SAKTI,SKT,,,,82.956526,22.011785000000003
ERIODU,EDU,SR,Tamil Nadu,"State Highway 74, Tamil Nadu",78.05712899000001,10.515627989999999
SARJU,SUJ,,,,81.648076,27.111885
GANGAIKONDAN,GDN,SR,Tamil Nadu,"Thoothukudi, Tamil Nadu",77.786203,8.830736
LANDAURA,LDR,,,,77.941557,29.814493
DUGANPUR,DUN,,,,79.13019,28.658317
CLUTTER BUCK GANJ,CBJ,,,,79.371946,28.396895
BAREILLY,BE,,,,79.4108444,28.337154299999998
NHGJ,NHGJ,,,,,
DITOKCHERRA,DTC,NFR,Assam,"North Cachar Hills, Assam",92.798715,25.090538
BADURPUR GHAT,BPG,NFR,Assam,"National Highway 53, Assam",92.581099,24.872902
Girdharpur,GIW,NCR,Rajasthan,"State Highway 6, Rajasthan",76.794583,25.845508
RASURIYA,RYS,,,,79.47445900000001,28.26396
NAYAGAON,NYO,,,,85.099366,25.763263
PARMANANDPUR,PMU,,,,85.133951,25.741290999999997
Gainsari Junction,GIR,NER,Uttar Pradesh,"Balrampur, Uttar Pradesh",82.5441789069,27.526839296800002
BAPATLA,BPP,,,,80.46842480000001,15.9086144
APPIKATLA,APL,,,,80.514466,15.970371
MACHAVARAM,MCVM,,,,80.54154100000001,16.025343
CHEBROL,CEL,,,,81.396533,16.819948
Ghogardiha,GGH,ECR,Bihar,"Ghoghardiha, Bihar",86.468503,26.282768
BADAMPUDI,BPY,,,,81.473751,16.828104
AMARDA ROAD,ARD,,,,87.102374,21.734258
PERUNDURAI,PY,,,,77.628672,11.25334
FAQARSAR,FSR,NR,Punjab,"Fakarsar, Punjab",74.57257200000001,30.189431000000003
CHAKITING,CFG,NFR,Assam,"Dhodar Ali, Assam",94.0956546234,26.5616754046
INGUR,IGR,,,,77.587299,11.22501
VIJAYAMANGALAM,VZ,,,,77.522231,11.195525
DOULTA,DLA,,,,78.42932499999999,24.998509000000002
TALBAHAT,TBT,,,,78.414552,25.039255
MATATILA,MZX,,,,78.40284000000001,25.0851
BASAI,BZY,,,,78.394254,25.142923
BABINA,BAB,,,,78.451748,25.237832
KHAJRAHA,KHJ,,,,78.478365,25.304157999999997
BIJAULI,BJI,,,,78.51774610000001,25.3764678
JHANSI A CABIN,JHSA,,,,78.545787,25.41949
JHANSI JN,JHS,,,,78.55298499999999,25.443585
KARARI,KRQ,,,,78.509084,25.530800000000003
DATIA,DAA,,,,78.456356,25.641070000000003
SONAGIR,SOR,,,,78.409099,25.730668
KOTRA,KTRA,,,,78.381661,25.811253999999998
DABRA,DBA,,,,78.331015,25.881197
SIMARIATAL,SMTL,,,,78.3042595734,25.9219956094
ANANT PAITH,AEH,,,,78.2761320917,25.955389501299997
Farhatnagar,FRH,NR,Uttar Pradesh,"Farhatnagar, Uttar Pradesh",80.143212,27.081164
Gautamdhara,GATD,SER,Jharkhand,"Gautamdhara, Jharkhand",85.6329945703,23.3498809788
Gir Gadhara,GEG,WR,Gujarat,"Junagadh, Gujarat",70.919246,20.906347
Phulad,FLD,NWR,Rajasthan,"State Highway 62, Rajasthan",73.81311799999999,25.623979
Ganga Dham,GADM,NER,Uttar Pradesh,"Ganga Dham, Uttar Pradesh",81.930509,27.20976
Dhamtari,DTR,SECR,Chhattisgarh,"Dhamtari, Chhattisgarh",81.550321,20.714515000000002
DHAREWADA,DRW,WR,Gujarat,"Unjha, Gujarat",72.378575,23.960815999999998
KHIMEL,KZQ,NWR,Rajasthan,"Jawai Bandh, Rajasthan",73.279577,25.300189
HARDUA,HDU,,,,80.2834127417,23.9150542164
HALDWANI,HDW,NER,Uttarakhand,"Haldwani, Uttarakhand",79.533732,29.215097
AKALTARA,AKT,,,,82.422049,22.029121
Halbarga,HBU,SCR,Karnataka,"Halbarga, Karnataka",77.298175,17.988470000000003
GANGAKHER,GNH,SCR,Maharashtra,"State Highway 217, Maharashtra",76.755511,18.973377
NAILA,NIA,,,,82.56458900000001,22.022963999999998
KUMAHU,KMGE,,,,83.946305,24.976944
SHIU SAGAR ROAD,SSG,,,,83.895453,24.999464999999997
CHAMPA,CPH,,,,82.665149,22.034731
Gautampura Road,GPX,WR,Madhya Pradesh,"Barnagar, Madhya Pradesh",75.68198989999999,23.2008894
RAIGADH ROAD,RGQ,NWR,Gujarat,"National Highway 8, Gujarat",73.183592,23.596666
GODHANESHWAR,GS,WR,Gujarat,"Bagodara Dholka Link Rd, Gujarat",72.36834,22.68118
Gulaothi,GLH,NR,Uttar Pradesh,"Gulaothi, Uttar Pradesh",77.801799,28.582962
Hasanabad,HNB,ER,West Bengal,"Taki, West Bengal",88.912953,22.570155
PULLA,PUA,,,,81.324846,16.809911
KAIKORAM,KKRM,,,,81.36421899999999,16.815341
JALESWAR,JER,,,,87.22049100000001,21.79749
FAIZULLAPUR,FYZ,,,,80.893347,25.869213
ERODE JN,ED,,,,77.72593400000001,11.327682
Harpalu,HR,NWR,Rajasthan,"Bahal, Rajasthan",75.4910470972,28.569053803099997
RASULABAD,RUB,,,,80.977088,25.826999
SATH NARAINI,SNIE,,,,81.03942,25.795325
DESUR,DUR,SWR,Karnataka,"Desur, Karnataka",74.49801,15.754344
CHINCHLI,CNC,SWR,Karnataka,"Belagavi, Karnataka",74.855323,16.571696999999997
MATLABPUR,MTB,,,,78.656727,28.989821
KANTH,KNT,,,,78.621471,29.059768000000002
MEWA NAWADA,MWE,,,,78.613167,29.118385
SEOHARA,SEO,,,,78.580977,29.204807000000002
CHAKRAJ MAL,CAJ,,,,78.536047,29.249784000000002
DHAMPUR,DPR,,,,78.501588,29.305446
HABIBWALA,HBW,,,,78.47897300000001,29.349034
GADHAKDA,GKD,WR,Gujarat,"Gadhakada Rd, Gujarat",71.38171899999999,21.237962
PURAINI,PNI,,,,78.445574,29.388929
NAGINA,NGG,,,,78.424119,29.437919
BUNDKI,BEK,,,,78.3932854,29.522577000000002
GYANPUR ROAD,GYN,NER,Uttar Pradesh,"Bhadohi District, Uttar Pradesh",82.4272883557,25.280144010999997
MURSHADPUR,MSDR,,,,78.3756456903,29.57239523
NAJIBABAD JN,NBD,,,,78.335733,29.603540000000002
FAZALPUR,FZL,,,,78.27795372130001,29.5937410175
CHANDOK,CNK,,,,78.152782,29.576786
BALAWALI,BLW,,,,78.1124328,29.6274345
RAISI,RSI,,,,78.0664335504,29.6928321018
ADESAR,AAR,WR,Gujarat,"Dist. Kachchh, Gujarat",70.9720505023,23.552978399500002
HARIHAR,HRR,SWR,Karnataka,"Harihar, Karnataka",75.812314,14.515431
Ganguwada,GVA,ECoR,Andhra Pradesh,"Ganguwada, Andhra Pradesh",84.1072235,18.66763705
Gurhi,GUX,SCR,Madhya Pradesh,"Khandwa, Madhya Pradesh",76.58074500000001,21.629554
HANUMANGARH JN,HMH,NWR,Rajasthan,"Hanumangarh, Rajasthan",74.297633,29.614904
Angadippuram,AAM,SR,Kerala,"Angadipuram, Kerala",76.20734300000001,10.979489000000001
PHILLAUR JN,PHR,,,,75.78576100000001,31.016907
LADHOWAL,LDW,,,,75.78581100000001,31.016957
LUDHIANA JN,LDH,,,,75.84787299999999,30.912367
DHANDARIKALAN BLOCK HUT,BHOI,,,,75.87188,30.894741
Kiwar Khed,HKR,SCR,Maharashtra,"State Highway 194, Maharashtra",76.8767,21.186952
DHANDARI KALAN,DDL,,,,75.90949099999999,30.874477
SANAHWAL,SNL,,,,75.9795,30.837436
DORAHA,DOA,,,,76.04330300000001,30.804137
JASPALON,JSPN,,,,76.0801522656,30.7847375851
CHAWAPALL,CHA,,,,76.127464975,30.7594625741
KHANNA,KNN,,,,76.22513400000001,30.707973
GOVINDGARH,GVG,,,,76.2970739075,30.6694834261
SIRHIND JN,SIR,,,,76.383194,30.624222
SADHOO GARH,SDY,,,,76.44847259640001,30.5828632034
SARAI BANJARA,SBJ,,,,76.515682,30.538386
RAJPURA JN,RPJ,,,,76.5940201901,30.486458949
SAMBHU,SMU,,,,76.684143667,30.4290274715
CHODIALA,CDL,,,,77.738546,29.896397999999998
IQBALPUR,IQB,,,,77.803799,29.875114
ROORKEE,RK,,,,77.87417,29.851671
DHANDHERA,DNRA,,,,77.9019227979,29.8434029837
DAUSNI,DSNI,,,,77.979636,29.784745
CHANNAPATNA,CPT,SWR,Karnataka,"Channapatna, Karnataka",77.203824,12.659673000000002
KATHGHAR,KGF,,,,78.796689,28.826066
DALPATPUR,DLP,,,,78.87718699999999,28.820438
MUNDHA PANDE,MPH,,,,78.939038,28.800366999999998
RAMPUR,RMU,,,,79.023419,28.778862999999998
SHAHZAD NAGAR,SAR,,,,79.05214699999999,28.750033000000002
DHAMORA,DAM,,,,79.087745,28.707129000000002
AMBIKA BHAWANI HALT,AABH,,,,84.9690033484,25.751433665
DIGHWARA,DGA,,,,85.003168,25.743938
SITALPUR,STLR,,,,85.03663800000001,25.768739999999998
JIWDHARA,JDR,ECR,Bihar,"Jiwdhara, Bihar",84.906874,26.581722
AGHWANPUR,AWP,,,,78.702865,28.939542
KHARI AMRAPUR,KIA,WR,Gujarat,"State Highway 237, Gujarat",72.913948,23.390711
IBRAHIMPUR,IMR,SWR,Karnataka,"Bijapur, Karnataka",75.719362,16.802926
JUNAGADH JN,JND,WR,Gujarat,"Junagadh, Gujarat",70.457612,21.530606
JALIYA,JA,WR,Gujarat,"Ranuja Village Rd, Gujarat",71.6324910046,21.8163569109
INDUPALLI,IDP,SCR,Andhra Pradesh,"Krishna, Andhra Pradesh",80.87706899999999,16.479094
DODBELE,DBL,SWR,Karnataka,"National Highway 4, Karnataka",77.351193,13.216441000000001
KHURMABAD ROAD,KVD,,,,83.848303,25.021489000000003
Jamadobu,JBO,SER,Jharkhand,"Jharia, Jharkhand",86.410031,23.715138999999997
KUDRA,KTQ,,,,83.79337100000001,25.048552
PUSAULI,PSE,,,,83.72151,25.097235
SITAMPET,STPT,,,,81.211206,16.797409
JHAMATPUR BAHARAN,JHBN,ER,West Bengal,"Goai, West Bengal",88.098669,23.749987
AMBALA CITY,UBC,,,,76.763996,30.378497
JIRAT,JIT,ER,West Bengal,"Jirat, West Bengal",88.461461,23.098255
BHIMADOLU,BMD,,,,81.26109679,16.80848173
Jerthi Dadhia,JDD,NWR,Rajasthan,"MDR 87, Rajasthan",75.2010774705559,27.731618001396782
LAKSHANNATH ROAD,LXD,,,,87.25095300000001,21.842011
JUGIJAN,JGJN,NFR,Assam,"National Highway 36, Assam",92.81771,26.028001
JAMGURI,JMI,NFR,Assam,"National Highway 39, Assam",93.9604479663,26.3877071452
CANSAULIM,CSM,SWR,Goa,"Arossim Beach Rd, Goa",73.897226,15.344532000000001
BURHPURA,BPW,,,,78.42955,25.211179
Indemau,IDM,NR,Uttar Pradesh,"Indemau, Uttar Pradesh",80.767021,26.318344
KASTURI,KSR,,,,81.728838,27.139983
MAIJAPUR,MIR,,,,81.773788,27.141734
Junnor Deo,JNO,CR,Madhya Pradesh,"Dongar Parasia, Madhya Pradesh",78.592052,22.191279
GONDA KACHAHRI,GDK,,,,81.93402688110001,27.1402272205
BARUACHAK,BRCK,,,,82.055181,27.122672
Jogal,JOL,?,Orissa,"Jogal, Orissa",86.88271399999999,21.696442
Ichauli,ICL,NCR,Uttar Pradesh,"Maudaha, Uttar Pradesh",80.178833,25.520955
MOTIGANJ,MOTG,,,,82.103635,27.101387
JHILAHI,JLHI,,,,82.17287785639999,27.072604043299997
Kachna,KAU,NFR,West Bengal,"National Highway 34, West Bengal",88.0246425354,25.6337383216
Bela Bela,BBHL,,,,81.2487596802,26.137192374999998
JANWAL,JOA,SCR,Maharashtra,"Latur, Maharashtra",76.75514700000001,18.559639999999998
Jadar,JADR,WR,Gujarat,"State Highway 9, Gujarat",72.952369,23.745814000000003
Jojwa,JJW,WR,Gujarat,"Vadodara, Gujarat",73.642431,22.253213000000002
MANKAPUR JN,MUR,,,,82.227648,27.039058
LAKHPAT NAGAR,LKNR,,,,82.2775887885,27.0276257858
MASKANWA,MSW,,,,82.3597396039,27.0013792301
ANANGUR,ANU,,,,77.820053,11.396939999999999
Pawapuri Road Halt,POE,,,,85.512918,25.160225
S NARAYAN CHPLA,SNC,,,,82.3961659851,26.9810021017
Hasanbazar Halt,HSB,ECR,Bihar,"Hasan Bazar, Bihar",84.34929577759999,25.2665823122
BAHMAN JYOTIA,BNGY,,,,82.4273550012,26.9662637829
PARSA TEWARI,PATI,,,,82.45215499999999,26.95565
JHUSI,JI,NER,Uttar Pradesh,"NH 2, Uttar Pradesh",81.91664399999999,25.431145
GOVINDNAGAR,GOVR,,,,82.707468,26.864223000000003
BASTI,BST,,,,82.77005899999999,26.815678
ORWARA,ORW,,,,82.83031100000001,26.802388999999998
CHUREB,CRV,,,,82.97763599999999,26.782155
MANANWALA,MOW,,,,74.96656200000001,31.612827000000003
JANDIALA,JNL,,,,75.05441200000001,31.589979
TANGRA,TRA,,,,75.107232,31.576425999999998
Jaswantgarh,JSH,NWR,Rajasthan,"Sujangarh, Rajasthan",74.44396800000001,27.668988
BUTARI,BTR,,,,75.183274,31.556444
BABA BAKALARAYA,BBKR,,,,75.238827,31.541835000000003
BEAS,BEAS,,,,75.2908085,31.5193738
DHILWAN,DIW,,,,75.335011,31.498953
RAMIDI HALT,RYM,,,,75.4078429907,31.4659508779
Kauriaa Jungle,JKI,?,Uttar Pradesh,"National Highway 29, Uttar Pradesh",83.29979800000001,26.881072
HAMIRA,HMR,,,,75.432702,31.45628
KARTARPUR,KRE,,,,75.492544,31.432388
SURA NUSSI,SRX,,,,75.541964,31.380553
Punthottam,POM,,,,79.65731229,10.93262802
Loha,LOHA,NWR,Rajasthan,"Ratangarh, Rajasthan",74.619424,28.006921
BABA SODHAL NAGAR,BBSL,,,,75.5648681348,31.3530203474
JALANDHAR CITY,JUC,,,,75.591499,31.331665
Kurabalakota,KBA,SCR,Andhra Pradesh,"Kurabalakota Railway Station, Andhra Pradesh",78.48584299999999,13.666284000000001
JALANDHAR CANT,JRC,,,,75.63210600000001,31.306235
Ambikeshwar,ABE,NCR,Madhya Pradesh,"State Highway 2, Madhya Pradesh",77.963828,26.368567
CHIHERU,CEU,,,,75.70669127869999,31.262694745
MAULI HALT,MLIH,,,,75.769234,31.175
MAULA ALI,MAUL,,,,75.769544,31.17531
GORAYA,GRY,,,,75.77419300000001,31.129722
Jutogh,JTO,NR,Himachal Pradesh,"Shimla, Himachal Pradesh",77.122043,31.100734
Jamalpur Shaikhan,JPS,?,Punjab,"MDR 101, Punjab",75.857438,29.699949
BHATIAN,BTTN,,,,75.780007,31.071444
PANCHPATIA DEORIA HALT,PPDA,,,,84.9361293799,25.768730655699997
KHARBAO,KHBV,CR,Maharashtra,"Thane, Maharashtra",72.983444,19.297247
KELA DEVI,KEV,WCR,Rajasthan,"Bharatpur, Rajasthan",77.329069,27.015612
KORADACHERI,KDE,SR,Tamil Nadu,"Koradacheri, Tamil Nadu",79.49003499999999,10.771022
SHRI GHASINAGAR,SHGN,,,,76.6268054126,27.086514837299998
KOLAGHAT,QGT,,,,87.879653656,22.434330919300002
BIWAI,BW,,,,76.6960924713,27.110623039700002
KUSMHI,KHM,,,,83.453837,26.72824
NAINI,NYN,,,,81.86004199999999,25.393138
CHITAHRA,CTHR,WCR,Madhya Pradesh,"MDR 11, Madhya Pradesh",80.842854,24.862627000000003
SATNA,STA,WCR,Madhya Pradesh,"Satna, Madhya Pradesh",80.827717,24.568619
KALAS HALT,KALS,SWR,Karnataka,"State Highway 6, Karnataka",75.3899776996,15.08644671
KAILASAPURAM,KLPM,SR,Tamil Nadu,"Thattaparai, Tamil Nadu",77.9946102,8.847387005
Khanapur Deccan,KHNP,SCR,Karnataka,"State Highway 4, Karnataka",77.382161,17.942175
Krishna Ballabh,KBSH,ER,Jharkhand,"Giridih, Jharkhand",86.482965,24.255819
KUKMA,KEMA,WR,Gujarat,"Kutch, Gujarat",69.766265,23.217031
Karaikkudi Junction,KKDI,SR,Tamil Nadu,"Ariyakudi Road, Tamil Nadu",78.79331499999999,10.068518
JIRONA,JXN,?,Maharashtra,"Nanded, Maharashtra",77.95139499999999,19.407451000000002
KARONJI,KJZ,SECR,Chhattisgarh,"Devipur, Chhattisgarh",82.923013,23.282475
Kandaghat,KDZ,NR,Himachal Pradesh,"Kandhaghat, Himachal Pradesh",77.106996,30.965544
Nagapattinam Beach,NPB,SR,Tamil Nadu,"Nagapattinam, Tamil Nadu",79.848443,10.764487
MUNDIKOTA,MNU,,,,79.834833,21.372513
Jiwa Arain,JWN,NR,Punjab,"State Highway 20, Punjab",74.355654,30.673761
KACHEWANI,KWN,,,,79.981657,21.430310000000002
AMGAON,AGN,,,,80.3746491022,21.361292855400002
LNMA,LNMA,,,,,
DURG,DURG,,,,81.291837,21.200326999999998
KAPAN,KPNA,,,,82.494827,22.026018
KIRODIMALNAGAR,KDTR,,,,83.33250699999999,21.926994
MUTHANI,MTGE,,,,83.61914300000001,25.173236999999997
STUARTPURAM,SPF,,,,80.406913,15.868003
ELURU,EE,,,,81.11976200000001,16.717816
DENDULURU,DEL,,,,81.18047200000001,16.781406
ANGUA,AGV,,,,87.26992299999999,21.892581999999997
DANTAN,DNT,,,,87.284055,21.930376
Khutauna,KHTN,ECR,Bihar,"Khutuana, Bihar",86.397414,26.494365000000002
BHABUA ROAD,BBU,,,,83.618913,25.173007
Kasganj City,KJC,NER,Uttar Pradesh,"State Highway 33, Uttar Pradesh",78.658063,27.814972
DURGAUTI,DGO,,,,83.539684,25.207897000000003
MAVELIPALAIYAM,MVPM,,,,77.89921204650001,11.4809140096
SANKARIDURG,SGE,,,,77.870439,11.445732
DHANICHHA,DCX,,,,83.4908372314,25.2271654039
KHAIRAR JN,KID,NCR,Uttar Pradesh,"NH-76 Banda(05192-224813), Uttar Pradesh",80.236073,25.451955
KHOH,KHOH,NCR,Uttar Pradesh,"National Highway 76, Uttar Pradesh",80.979976,25.209491000000003
Kauli,KLI,NR,Punjab,"National Highway 64, Punjab",76.51987899999999,30.418387999999997
KULPAHAR,KLAR,NCR,Uttar Pradesh,"Kulpahar, Uttar Pradesh",79.63751,25.29552
KARAMNASA,KMS,,,,83.430892,25.239738
KHANNA BANJARI,KHBJ,WCR,Madhya Pradesh,"State Highway 11, Madhya Pradesh",80.822716,23.897087
SAIDRAJA,SYJ,,,,83.35118,25.253531
GANJ KHAWAJA,GAQ,,,,83.18436299999999,25.273922000000002
FLYOVER CABIN MUGHALSARAI,FOCM,,,,83.172391,25.289358999999997
Kirakat,KCT,NER,Uttar Pradesh,"Jaunpur, Uttar Pradesh",82.924798,25.645355
KHALILABAD,KLD,,,,83.055073,26.77453
MAGHAR,MHH,,,,83.133741,26.750013
SIHAPAR,SIPR,,,,83.16487227660001,26.757903231
SAHJANWA,SWA,,,,83.2147,26.763075
MALWAN,MWH,,,,80.685594,26.017246
JAGATBELA,JTB,,,,83.278505,26.772224
Krishnarajasagar,KJS,SWR,Karnataka,"Mandya District, Karnataka",76.56702899999999,12.401425999999999
Kalka,KLK,NR,Haryana,"Kalka, Haryana",76.931759,30.837667
PILLAMSHAT,PNS,,,,,
KURASTI KALAN,KKS,,,,80.752455,25.955085
FATEHPUR,FTP,,,,80.801869,25.917489
DOMINGARH,DMG,,,,83.341993,26.765251
BANKATA,BTK,,,,84.09492,26.265917
KALA BAKRA,KKL,NR,Punjab,"Dhogri Rd, Punjab",75.63034779659999,31.4751812122
BARAGOPAL,BAGL,,,,84.906765,25.765088
AWATAR NAGAR,ATNR,,,,84.956774,25.764395999999998
KHOTKHOTI,KHKT,NFR,Assam,"Golaghat Rd, Assam",93.754761,25.952482999999997
ANTRI,ARI,,,,78.2266994458,26.0352337224
KADIPUR SANI HA,KDPS,NER,Uttar Pradesh,"Kadipur Sani, Uttar Pradesh",80.779037,27.862753
KHIRI TOWN,KITN,NER,Uttar Pradesh,"Kheri, Uttar Pradesh",80.788481,27.902943999999998
MANDA ROAD,MNF,,,,82.236678,25.162718
MIRZAPUR,MZP,,,,82.56986900000001,25.13435
JHINGURA,JHG,,,,82.6513464526,25.124474674400002
PAHARA,PRE,,,,82.7247816913,25.1197842638
DAGMAGPUR,DAP,,,,82.800991,25.098881000000002
